YYYY;MM;DD;qobs;qc_flag
2017;12;25;20.95;100
2017;12;26;19.91;100
2017;12;27;19.06;100
2017;12;28;18.54;100
2017;12;29;18.53;100
2017;12;30;18.5;100
2017;12;31;18.45;100
2018;1;1;18.4;100
2018;1;2;18.39;100
2018;1;3;18.41;100
2018;1;4;18.55;100
2018;1;5;18.84;100
2018;1;6;19.15;100
2018;1;7;19.49;100
2018;1;8;21.08;100
2018;1;9;44.59;100
2018;1;10;69.33;100
2018;1;11;47.78;100
2018;1;12;51.0;40
2018;1;13;34.36;100
2018;1;14;23.71;100
2018;1;15;21.08;100
2018;1;16;19.42;100
2018;1;17;18.32;100
2018;1;18;17.78;100
2018;1;19;17.32;100
2018;1;20;16.92;100
2018;1;21;16.77;100
2018;1;22;16.23;100
2018;1;23;16.52;100
2018;1;24;17.29;100
2018;1;25;17.29;100
2018;1;26;18.25;100
2018;1;27;18.91;100
2018;1;28;18.66;100
2018;1;29;18.19;100
2018;1;30;17.78;100
2018;1;31;17.87;100
2018;2;1;18.02;100
2018;2;2;18.06;100
2018;2;3;18.09;100
2018;2;4;30.56;100
2018;2;5;49.31;100
2018;2;6;31.42;100
2018;2;7;26.43;100
2018;2;8;23.28;100
2018;2;9;21.08;100
2018;2;10;19.28;100
2018;2;11;18.06;100
2018;2;12;17.64;100
2018;2;13;17.45;100
2018;2;14;17.33;100
2018;2;15;17.44;100
2018;2;16;17.53;100
2018;2;17;17.32;100
2018;2;18;16.93;100
2018;2;19;17.62;100
2018;2;20;19.25;100
2018;2;21;20.28;100
2018;2;22;21.14;100
2018;2;23;23.11;100
2018;2;24;48.44;40
2018;2;25;47.76;40
2018;2;26;63.42;40
2018;2;27;56.9;40
2018;2;28;45.16;40
2018;3;1;36.64;40
2018;3;2;31.13;40
2018;3;3;26.47;100
2018;3;4;24.54;100
2018;3;5;22.9;100
2018;3;6;21.38;100
2018;3;7;20.52;100
2018;3;8;20.21;100
2018;3;9;19.88;100
2018;3;10;19.47;100
2018;3;11;19.05;100
2018;3;12;18.5;100
2018;3;13;17.96;100
2018;3;14;17.84;100
2018;3;15;22.26;100
2018;3;16;55.94;100
2018;3;17;52.92;40
2018;3;18;46.02;40
2018;3;19;37.14;40
2018;3;20;31.18;40
2018;3;21;29.1;40
2018;3;22;28.09;40
2018;3;23;26.28;40
2018;3;24;24.39;40
2018;3;25;22.8;40
2018;3;26;19.97;40
2018;3;27;17.5;40
2018;3;28;21.58;40
2018;3;29;22.81;40
2018;3;30;22.14;40
2018;3;31;21.09;40
2018;4;1;20.34;40
2018;4;2;19.8;40
2018;4;3;18.73;100
2018;4;4;17.48;100
2018;4;5;17.1;100
2018;4;6;17.22;100
2018;4;7;17.13;100
2018;4;8;17.02;100
2018;4;9;17.77;100
2018;4;10;18.72;40
2018;4;11;22.48;40
2018;4;12;28.03;40
2018;4;13;32.72;40
2018;4;14;46.39;40
2018;4;15;41.59;40
2018;4;16;57.42;40
2018;4;17;135.45;40
2018;4;18;144.7;40
2018;4;19;134.19;40
2018;4;20;97.07;40
2018;4;21;77.87;40
2018;4;22;67.27;40
2018;4;23;60.49;40
2018;4;24;56.09;40
2018;4;25;51.35;40
2018;4;26;44.62;40
2018;4;27;38.0;40
2018;4;28;36.74;40
2018;4;29;36.12;40
2018;4;30;47.64;40
2018;5;1;37.47;40
2018;5;2;32.75;40
2018;5;3;31.19;40
2018;5;4;29.4;40
2018;5;5;28.09;40
2018;5;6;26.2;40
2018;5;7;26.14;40
2018;5;8;32.65;40
2018;5;9;41.42;40
2018;5;10;41.84;40
2018;5;11;47.7;40
2018;5;12;76.45;40
2018;5;13;68.13;40
2018;5;14;62.93;40
2018;5;15;58.38;40
2018;5;16;46.84;40
2018;5;17;52.1;40
2018;5;18;61.53;40
2018;5;19;48.73;40
2018;5;20;36.68;40
2018;5;21;36.02;40
2018;5;22;37.39;40
2018;5;23;55.75;40
2018;5;24;51.03;40
2018;5;25;46.51;40
2018;5;26;80.08;40
2018;5;27;108.81;40
2018;5;28;112.91;40
2018;5;29;103.8;40
2018;5;30;116.95;40
2018;5;31;103.77;40
2018;6;1;104.42;40
2018;6;2;97.41;40
2018;6;3;111.14;40
2018;6;4;110.68;40
2018;6;5;106.1;40
2018;6;6;102.16;40
2018;6;7;104.63;40
2018;6;8;102.23;40
2018;6;9;92.99;40
2018;6;10;96.73;40
2018;6;11;85.42;40
2018;6;12;80.14;40
2018;6;13;81.65;40
2018;6;14;86.02;40
2018;6;15;84.46;40
2018;6;16;77.74;40
2018;6;17;78.5;40
2018;6;18;80.22;40
2018;6;19;79.78;40
2018;6;20;73.01;40
2018;6;21;68.84;40
2018;6;22;75.41;40
2018;6;23;83.11;40
2018;6;24;87.1;40
2018;6;25;105.61;40
2018;6;26;73.23;40
2018;6;27;65.77;40
2018;6;28;66.58;40
2018;6;29;95.12;40
2018;6;30;97.65;40
2018;7;1;88.94;40
2018;7;2;86.0;40
2018;7;3;76.19;40
2018;7;4;72.17;40
2018;7;5;81.41;40
2018;7;6;71.5;40
2018;7;7;67.83;40
2018;7;8;66.54;40
2018;7;9;74.49;40
2018;7;10;75.62;40
2018;7;11;69.66;40
2018;7;12;66.73;40
2018;7;13;72.83;40
2018;7;14;73.74;40
2018;7;15;82.84;40
2018;7;16;75.9;40
2018;7;17;70.86;40
2018;7;18;66.06;40
2018;7;19;63.22;40
2018;7;20;62.18;40
2018;7;21;64.09;40
2018;7;22;63.98;40
2018;7;23;60.19;40
2018;7;24;58.76;40
2018;7;25;57.19;40
2018;7;26;63.43;40
2018;7;27;73.19;40
2018;7;28;80.01;40
2018;7;29;120.43;40
2018;7;30;101.15;40
2018;7;31;106.75;40
2018;8;1;88.62;40
2018;8;2;77.45;40
2018;8;3;68.2;40
2018;8;4;70.07;40
2018;8;5;72.49;40
2018;8;6;77.37;40
2018;8;7;73.36;40
2018;8;8;68.57;40
2018;8;9;67.03;40
2018;8;10;66.06;40
2018;8;11;64.9;40
2018;8;12;66.04;40
2018;8;13;67.87;40
2018;8;14;74.95;40
2018;8;15;73.51;40
2018;8;16;68.67;40
2018;8;17;69.19;40
2018;8;18;62.66;40
2018;8;19;55.22;40
2018;8;20;50.69;40
2018;8;21;53.21;40
2018;8;22;53.96;40
2018;8;23;48.94;40
2018;8;24;45.57;40
2018;8;25;43.98;40
2018;8;26;42.89;40
2018;8;27;48.58;40
2018;8;28;62.02;40
2018;8;29;46.97;40
2018;8;30;38.44;40
2018;8;31;48.85;40
2018;9;1;42.29;40
2018;9;2;34.77;40
2018;9;3;32.26;40
2018;9;4;33.59;40
2018;9;5;31.54;40
2018;9;6;31.43;40
2018;9;7;35.88;40
2018;9;8;46.9;40
2018;9;9;43.36;40
2018;9;10;36.19;40
2018;9;11;34.0;40
2018;9;12;33.76;40
2018;9;13;30.0;40
2018;9;14;28.84;40
2018;9;15;30.14;40
2018;9;16;47.56;40
2018;9;17;34.86;40
2018;9;18;30.38;40
2018;9;19;28.65;40
2018;9;20;25.8;40
2018;9;21;24.03;40
2018;9;22;23.06;40
2018;9;23;22.36;40
2018;9;24;27.16;40
2018;9;25;26.21;40
2018;9;26;26.85;40
2018;9;27;24.92;40
2018;9;28;32.92;40
2018;9;29;39.86;40
2018;9;30;27.48;40
2018;10;1;24.57;40
2018;10;2;29.8;40
2018;10;3;25.8;40
2018;10;4;26.9;40
2018;10;5;24.97;40
2018;10;6;22.61;40
2018;10;7;23.86;40
2018;10;8;23.95;40
2018;10;9;23.6;40
2018;10;10;23.35;40
2018;10;11;48.09;40
2018;10;12;62.46;40
2018;10;13;36.42;40
2018;10;14;32.46;40
2018;10;15;30.47;40
2018;10;16;46.06;40
2018;10;17;37.86;40
2018;10;18;33.44;40
2018;10;19;45.16;40
2018;10;20;41.76;40
2018;10;21;28.31;40
2018;10;22;33.61;40
2018;10;23;34.91;40
2018;10;24;43.64;40
2018;10;25;31.6;40
2018;10;26;26.2;40
2018;10;27;25.31;40
2018;10;28;29.86;40
2018;10;29;29.54;40
2018;10;30;27.01;40
2018;10;31;25.61;40
2018;11;1;23.68;40
2018;11;2;23.79;40
2018;11;3;18.78;40
2018;11;4;20.51;40
2018;11;5;23.17;40
2018;11;6;23.35;40
2018;11;7;64.15;40
2018;11;8;75.75;40
2018;11;9;141.94;40
2018;11;10;158.24;40
2018;11;11;100.87;40
2018;11;12;60.66;40
2018;11;13;48.68;40
2018;11;14;43.35;40
2018;11;15;36.69;40
2018;11;16;46.36;40
2018;11;17;170.1;40
2018;11;18;168.74;40
2018;11;19;105.49;40
2018;11;20;75.87;40
2018;11;21;61.82;40
2018;11;22;51.02;40
2018;11;23;46.32;40
2018;11;24;39.8;100
2018;11;25;34.75;100
2018;11;26;31.43;100
2018;11;27;29.31;100
2018;11;28;27.55;100
2018;11;29;25.9;100
2018;11;30;24.97;100
2018;12;1;24.35;100
2018;12;2;23.73;100
2018;12;3;23.11;100
2018;12;4;22.51;100
2018;12;5;21.92;100
2018;12;6;19.16;100
2018;12;7;19.84;100
2018;12;8;21.35;100
2018;12;9;20.42;100
2018;12;10;18.05;100
2018;12;11;28.27;40
2018;12;12;36.17;40
2018;12;13;62.88;40
2018;12;14;94.48;40
2018;12;15;81.9;40
2018;12;16;49.51;40
2018;12;17;45.04;40
2018;12;18;76.29;40
2018;12;19;77.11;40
2018;12;20;63.06;40
2018;12;21;44.64;40
2018;12;22;34.99;40
2018;12;23;34.0;40
2018;12;24;33.31;40
2018;12;25;32.37;40
2018;12;26;39.91;40
2018;12;27;34.55;40
2018;12;28;30.61;40
2018;12;29;27.68;40
2018;12;30;26.79;40
2018;12;31;28.29;40
2019;1;1;25.48;40
2019;1;2;28.68;40
2019;1;3;98.69;40
2019;1;4;70.07;40
2019;1;5;75.65;40
2019;1;6;45.17;40
2019;1;7;36.11;40
2019;1;8;31.62;40
2019;1;9;82.62;40
2019;1;10;113.54;40
2019;1;11;54.48;40
2019;1;12;47.16;40
2019;1;13;37.09;40
2019;1;14;28.76;100
2019;1;15;26.98;100
2019;1;16;26.26;100
2019;1;17;25.56;100
2019;1;18;24.86;100
2019;1;19;24.24;100
2019;1;20;23.72;100
2019;1;21;23.24;100
2019;1;22;22.78;100
2019;1;23;22.41;100
2019;1;24;22.06;100
2019;1;25;21.72;100
2019;1;26;21.38;100
2019;1;27;21.08;100
2019;1;28;20.9;100
2019;1;29;20.74;100
2019;1;30;20.57;100
2019;1;31;20.41;100
2019;2;1;20.24;100
2019;2;2;20.08;100
2019;2;3;19.92;100
2019;2;4;19.76;100
2019;2;5;16.17;100
2019;2;6;21.4;40
2019;2;7;26.85;100
2019;2;8;20.93;100
2019;2;9;19.06;100
2019;2;10;18.91;100
2019;2;11;18.46;100
2019;2;12;18.33;100
2019;2;13;18.34;100
2019;2;14;18.24;100
2019;2;15;18.13;100
2019;2;16;18.02;100
2019;2;17;17.91;100
2019;2;18;17.8;100
2019;2;19;17.84;100
2019;2;20;16.19;100
2019;2;21;21.48;100
2019;2;22;28.22;40
2019;2;23;49.65;40
2019;2;24;44.16;40
2019;2;25;38.7;40
2019;2;26;92.34;100
2019;2;27;67.15;40
2019;2;28;43.9;40
2019;3;1;44.65;40
2019;3;2;70.9;40
2019;3;3;44.08;40
2019;3;4;33.95;40
2019;3;5;29.97;40
2019;3;6;27.05;100
2019;3;7;24.19;100
2019;3;8;22.07;100
2019;3;9;20.52;100
2019;3;10;19.44;100
2019;3;11;17.17;100
2019;3;12;18.18;100
2019;3;13;17.72;100
2019;3;14;17.64;100
2019;3;15;17.57;100
2019;3;16;17.49;100
2019;3;17;17.42;100
2019;3;18;17.74;100
2019;3;19;19.61;100
2019;3;20;18.12;100
2019;3;21;17.47;100
2019;3;22;16.71;100
2019;3;23;16.19;100
2019;3;24;17.17;100
2019;3;25;17.54;100
2019;3;26;19.37;100
2019;3;27;18.89;100
2019;3;28;17.72;100
2019;3;29;16.81;100
2019;3;30;16.64;100
2019;3;31;16.56;100
2019;4;1;16.47;100
2019;4;2;16.38;100
2019;4;3;16.33;100
2019;4;4;16.31;100
2019;4;5;16.26;100
2019;4;6;16.2;100
2019;4;7;16.14;100
2019;4;8;16.08;100
2019;4;9;16.17;100
2019;4;10;16.73;100
2019;4;11;19.64;100
2019;4;12;46.68;40
2019;4;13;126.25;40
2019;4;14;157.05;40
2019;4;15;142.32;40
2019;4;16;155.68;40
2019;4;17;168.56;40
2019;4;18;163.2;40
2019;4;19;156.45;40
2019;4;20;122.48;40
2019;4;21;73.98;40
2019;4;22;55.88;40
2019;4;23;62.64;40
2019;4;24;131.0;40
2019;4;25;166.92;40
2019;4;26;189.1;40
2019;4;27;207.68;40
2019;4;28;165.39;40
2019;4;29;167.37;40
2019;4;30;164.37;40
2019;5;1;121.43;40
2019;5;2;100.96;40
2019;5;3;75.79;40
2019;5;4;61.6;40
2019;5;5;56.05;40
2019;5;6;54.45;40
2019;5;7;49.32;40
2019;5;8;43.51;40
2019;5;9;40.55;40
2019;5;10;38.92;40
2019;5;11;36.28;40
2019;5;12;33.5;40
2019;5;13;35.7;40
2019;5;14;54.84;40
2019;5;15;78.57;40
2019;5;16;102.48;40
2019;5;17;91.99;40
2019;5;18;87.79;40
2019;5;19;73.29;40
2019;5;20;63.43;40
2019;5;21;64.25;40
2019;5;22;67.11;40
2019;5;23;73.09;40
2019;5;24;70.2;40
2019;5;25;65.03;40
2019;5;26;62.95;40
2019;5;27;60.53;40
2019;5;28;57.15;40
2019;5;29;48.95;40
2019;5;30;48.04;40
2019;5;31;49.47;40
2019;6;1;48.05;40
2019;6;2;43.88;40
2019;6;3;42.57;40
2019;6;4;42.56;40
2019;6;5;41.33;40
2019;6;6;46.4;40
2019;6;7;50.41;40
2019;6;8;50.02;40
2019;6;9;50.09;40
2019;6;10;50.84;40
2019;6;11;56.63;40
2019;6;12;62.0;40
2019;6;13;73.19;40
2019;6;14;65.79;40
2019;6;15;60.97;40
2019;6;16;57.55;40
2019;6;17;62.59;40
2019;6;18;61.0;40
2019;6;19;49.32;40
2019;6;20;46.46;40
2019;6;21;48.57;40
2019;6;22;49.31;40
2019;6;23;51.16;40
2019;6;24;54.3;40
2019;6;25;53.6;40
2019;6;26;64.81;40
2019;6;27;64.47;40
2019;6;28;70.85;40
2019;6;29;62.41;40
2019;6;30;55.52;40
2019;7;1;53.64;40
2019;7;2;52.06;40
2019;7;3;52.41;40
2019;7;4;52.58;40
2019;7;5;52.98;40
2019;7;6;54.94;40
2019;7;7;53.41;40
2019;7;8;51.83;40
2019;7;9;47.3;40
2019;7;10;50.98;40
2019;7;11;50.58;40
2019;7;12;50.15;40
2019;7;13;52.74;40
2019;7;14;50.93;40
2019;7;15;55.52;40
2019;7;16;69.26;40
2019;7;17;66.9;40
2019;7;18;61.17;40
2019;7;19;58.44;40
2019;7;20;54.28;40
2019;7;21;52.24;40
2019;7;22;50.74;40
2019;7;23;50.37;40
2019;7;24;46.74;40
2019;7;25;44.69;40
2019;7;26;45.84;40
2019;7;27;62.64;40
2019;7;28;69.2;40
2019;7;29;73.62;40
2019;7;30;88.04;40
2019;7;31;85.25;40
2019;8;1;67.96;40
2019;8;2;58.08;40
2019;8;3;52.22;40
2019;8;4;51.79;40
2019;8;5;48.31;40
2019;8;6;45.41;40
2019;8;7;44.82;40
2019;8;8;42.29;40
2019;8;9;39.19;40
2019;8;10;37.64;40
2019;8;11;35.93;40
2019;8;12;32.04;40
2019;8;13;30.57;40
2019;8;14;29.93;40
2019;8;15;31.01;40
2019;8;16;31.72;40
2019;8;17;31.44;40
2019;8;18;31.61;40
2019;8;19;32.1;40
2019;8;20;33.42;40
2019;8;21;51.34;40
2019;8;22;47.14;40
2019;8;23;42.29;40
2019;8;24;38.71;40
2019;8;25;42.84;40
2019;8;26;67.57;40
2019;8;27;57.07;40
2019;8;28;49.05;40
2019;8;29;45.72;40
2019;8;30;41.71;40
2019;8;31;37.16;40
2019;9;1;35.33;40
2019;9;2;29.24;40
2019;9;3;27.4;40
2019;9;4;27.02;40
2019;9;5;29.28;40
2019;9;6;28.73;40
2019;9;7;38.97;40
2019;9;8;39.35;40
2019;9;9;32.02;40
2019;9;10;39.7;40
2019;9;11;39.91;40
2019;9;12;35.72;40
2019;9;13;35.63;40
2019;9;14;56.74;40
2019;9;15;41.32;40
2019;9;16;33.93;40
2019;9;17;30.82;40
2019;9;18;40.28;40
2019;9;19;62.08;40
2019;9;20;59.0;40
2019;9;21;59.67;40
2019;9;22;78.38;40
2019;9;23;75.84;40
2019;9;24;72.17;40
2019;9;25;76.63;40
2019;9;26;100.25;40
2019;9;27;75.25;40
2019;9;28;54.49;40
2019;9;29;44.18;40
2019;9;30;37.14;40
2019;10;1;33.54;40
2019;10;2;31.29;40
2019;10;3;41.91;40
2019;10;4;52.49;40
2019;10;5;164.7;40
2019;10;6;92.8;40
2019;10;7;113.53;40
2019;10;8;105.13;40
2019;10;9;65.42;40
2019;10;10;52.83;40
2019;10;11;47.25;40
2019;10;12;40.74;40
2019;10;13;36.12;40
2019;10;14;36.35;40
2019;10;15;101.32;40
2019;10;16;171.39;40
2019;10;17;77.99;40
2019;10;18;56.19;40
2019;10;19;50.08;40
2019;10;20;46.58;40
2019;10;21;67.87;40
2019;10;22;40.94;40
2019;10;23;31.74;40
2019;10;24;30.23;40
2019;10;25;29.66;40
2019;10;26;30.38;40
2019;10;27;29.53;40
2019;10;28;29.37;40
2019;10;29;30.92;40
2019;10;30;30.76;40
2019;10;31;30.17;40
2019;11;1;28.61;40
2019;11;2;27.54;40
2019;11;3;26.39;40
2019;11;4;26.1;40
2019;11;5;25.55;40
2019;11;6;24.65;40
2019;11;7;24.92;40
2019;11;8;22.46;40
2019;11;9;17.27;40
2019;11;10;32.98;40
2019;11;11;36.52;40
2019;11;12;23.38;100
2019;11;13;22.16;100
2019;11;14;21.75;100
2019;11;15;21.7;100
2019;11;16;21.44;100
2019;11;17;21.14;100
2019;11;18;20.2;100
2019;11;19;14.8;40
2019;11;20;23.04;40
2019;11;21;34.42;40
2019;11;22;65.0;40
2019;11;23;54.37;40
2019;11;24;41.77;40
2019;11;25;34.47;40
2019;11;26;29.76;40
2019;11;27;26.62;40
2019;11;28;25.33;100
2019;11;29;24.81;100
2019;11;30;24.78;40
2019;12;1;24.47;40
2019;12;2;39.17;40
2019;12;3;85.85;40
2019;12;4;51.51;40
2019;12;5;32.27;100
2019;12;6;27.14;100
2019;12;7;24.5;100
2019;12;8;22.84;100
2019;12;9;22.26;100
2019;12;10;22.33;100
2019;12;11;17.24;100
2019;12;12;21.14;100
2019;12;13;21.66;100
2019;12;14;21.38;100
2019;12;15;21.3;100
2019;12;16;21.16;100
2019;12;17;20.96;100
2019;12;18;20.94;100
2019;12;19;20.92;100
2019;12;20;20.78;100
2019;12;21;20.66;100
2019;12;22;20.62;100
2019;12;23;20.77;100
2019;12;24;20.8;100
2019;12;25;20.74;100
2019;12;26;21.67;100
2019;12;27;43.18;100
2019;12;28;44.16;40
2019;12;29;31.48;40
2019;12;30;26.4;40
2019;12;31;57.9;40
2020;1;1;66.05;40
2020;1;2;32.34;100
2020;1;3;24.98;100
2020;1;4;21.9;100
2020;1;5;22.48;40
2020;1;6;24.43;40
2020;1;7;22.67;40
2020;1;8;19.57;40
2020;1;9;21.32;40
2020;1;10;22.54;100
2020;1;11;24.19;100
2020;1;12;24.1;40
2020;1;13;23.77;40
2020;1;14;18.93;40
2020;1;15;22.35;40
2020;1;16;23.26;40
2020;1;17;22.14;40
2020;1;18;21.63;40
2020;1;19;27.47;40
2020;1;20;29.85;40
2020;1;21;24.83;40
2020;1;22;52.65;40
2020;1;23;51.24;40
2020;1;24;38.01;40
2020;1;25;34.24;40
2020;1;26;29.31;40
2020;1;27;25.89;40
2020;1;28;23.79;40
2020;1;29;22.28;40
2020;1;30;21.21;100
2020;1;31;20.48;100
2020;2;1;19.93;100
2020;2;2;19.65;100
2020;2;3;19.56;100
2020;2;4;20.31;100
2020;2;5;59.62;40
2020;2;6;72.73;40
2020;2;7;66.14;40
2020;2;8;73.26;40
2020;2;9;44.52;40
2020;2;10;33.03;40
2020;2;11;27.82;40
2020;2;12;25.24;40
2020;2;13;24.23;40
2020;2;14;20.52;100
2020;2;15;22.03;100
2020;2;16;22.16;100
2020;2;17;21.47;100
2020;2;18;20.93;100
2020;2;19;20.4;100
2020;2;20;20.01;100
2020;2;21;19.73;100
2020;2;22;19.46;100
2020;2;23;19.2;100
2020;2;24;18.93;100
2020;2;25;18.66;100
2020;2;26;18.39;100
2020;2;27;17.96;100
2020;2;28;16.56;100
2020;2;29;18.49;100
2020;3;1;18.41;100
2020;3;2;17.68;100
2020;3;3;17.95;100
2020;3;4;17.79;100
2020;3;5;17.63;100
2020;3;6;17.46;100
2020;3;7;17.3;100
2020;3;8;17.14;100
2020;3;9;16.98;100
2020;3;10;16.82;100
2020;3;11;16.66;100
2020;3;12;16.51;100
2020;3;13;16.35;100
2020;3;14;16.19;100
2020;3;15;16.04;100
2020;3;16;16.29;100
2020;3;17;15.97;100
2020;3;18;15.69;100
2020;3;19;15.59;100
2020;3;20;15.49;100
2020;3;21;15.38;100
2020;3;22;15.28;100
2020;3;23;15.14;100
2020;3;24;15.14;100
2020;3;25;15.07;100
2020;3;26;15.02;100
2020;3;27;15.0;100
2020;3;28;14.93;100
2020;3;29;14.88;100
2020;3;30;14.87;100
2020;3;31;14.86;100
2020;4;1;14.85;100
2020;4;2;14.84;100
2020;4;3;14.82;100
2020;4;4;14.81;100
2020;4;5;14.79;100
2020;4;6;14.78;100
2020;4;7;14.77;100
2020;4;8;14.76;100
2020;4;9;14.74;100
2020;4;10;14.73;100
2020;4;11;14.72;100
2020;4;12;14.7;100
2020;4;13;14.69;100
2020;4;14;14.87;100
2020;4;15;15.26;100
2020;4;16;16.21;100
2020;4;17;19.44;100
2020;4;18;26.3;40
2020;4;19;37.21;40
2020;4;20;58.45;40
2020;4;21;82.3;40
2020;4;22;73.47;40
2020;4;23;54.9;40
2020;4;24;46.71;40
2020;4;25;45.24;40
2020;4;26;43.12;40
2020;4;27;40.59;40
2020;4;28;41.47;40
2020;4;29;37.78;40
2020;4;30;36.32;40
2020;5;1;34.64;40
2020;5;2;32.2;40
2020;5;3;30.73;40
2020;5;4;33.31;40
2020;5;5;50.45;40
2020;5;6;52.34;40
2020;5;7;52.8;40
2020;5;8;52.83;40
2020;5;9;42.2;40
2020;5;10;36.18;40
2020;5;11;34.97;40
2020;5;12;41.06;40
2020;5;13;43.59;40
2020;5;14;61.61;40
2020;5;15;68.64;40
2020;5;16;52.58;40
2020;5;17;46.23;40
2020;5;18;37.38;40
2020;5;19;41.38;40
2020;5;20;59.04;40
2020;5;21;103.1;40
2020;5;22;104.72;40
2020;5;23;98.36;40
2020;5;24;96.91;40
2020;5;25;99.74;40
2020;5;26;100.87;40
2020;5;27;83.8;40
2020;5;28;94.54;40
2020;5;29;159.35;40
2020;5;30;169.35;40
2020;5;31;121.55;40
2020;6;1;99.92;40
2020;6;2;94.06;40
2020;6;3;97.03;40
2020;6;4;107.78;40
2020;6;5;95.06;40
2020;6;6;81.34;40
2020;6;7;85.04;40
2020;6;8;97.48;40
2020;6;9;111.46;40
2020;6;10;108.75;40
2020;6;11;109.9;40
2020;6;12;102.33;40
2020;6;13;111.32;40
2020;6;14;95.81;40
2020;6;15;108.99;40
2020;6;16;96.59;40
2020;6;17;92.19;40
2020;6;18;92.51;40
2020;6;19;84.7;40
2020;6;20;121.66;40
2020;6;21;149.9;40
2020;6;22;157.04;40
2020;6;23;114.29;40
2020;6;24;132.42;40
2020;6;25;108.88;40
2020;6;26;91.36;40
2020;6;27;84.82;40
2020;6;28;98.87;40
2020;6;29;106.55;40
2020;6;30;90.93;40
2020;7;1;85.43;40
2020;7;2;87.99;40
2020;7;3;80.87;40
2020;7;4;68.1;40
2020;7;5;68.4;40
2020;7;6;72.08;40
2020;7;7;69.05;40
2020;7;8;69.75;40
2020;7;9;70.52;40
2020;7;10;67.78;40
2020;7;11;65.48;40
2020;7;12;64.08;40
2020;7;13;64.96;40
2020;7;14;65.37;40
2020;7;15;62.99;40
2020;7;16;81.5;40
2020;7;17;73.52;40
2020;7;18;60.92;40
2020;7;19;56.29;40
2020;7;20;57.96;40
2020;7;21;55.04;40
2020;7;22;52.79;40
2020;7;23;52.33;40
2020;7;24;52.91;40
2020;7;25;50.16;40
2020;7;26;53.2;40
2020;7;27;52.2;40
2020;7;28;51.8;40
2020;7;29;50.73;40
2020;7;30;50.57;40
2020;7;31;82.05;40
2020;8;1;114.3;40
2020;8;2;84.53;40
2020;8;3;75.75;40
2020;8;4;64.59;40
2020;8;5;122.76;40
2020;8;6;77.15;40
2020;8;7;88.15;40
2020;8;8;69.96;40
2020;8;9;76.92;40
2020;8;10;76.54;40
2020;8;11;73.1;40
2020;8;12;67.49;40
2020;8;13;60.88;40
2020;8;14;63.57;40
2020;8;15;59.13;40
2020;8;16;63.84;40
2020;8;17;68.36;40
2020;8;18;63.76;40
2020;8;19;58.48;40
2020;8;20;47.27;40
2020;8;21;43.56;40
2020;8;22;40.3;40
2020;8;23;39.67;40
2020;8;24;39.4;40
2020;8;25;38.73;40
2020;8;26;37.48;40
2020;8;27;35.76;40
2020;8;28;36.94;40
2020;8;29;37.77;40
2020;8;30;37.19;40
2020;8;31;51.33;40
2020;9;1;51.49;40
2020;9;2;42.95;40
2020;9;3;40.32;40
2020;9;4;34.66;40
2020;9;5;31.5;40
2020;9;6;37.7;40
2020;9;7;56.77;40
2020;9;8;41.35;40
2020;9;9;35.56;40
2020;9;10;38.89;40
2020;9;11;38.82;40
2020;9;12;33.17;40
2020;9;13;34.25;40
2020;9;14;41.96;40
2020;9;15;31.3;40
2020;9;16;30.99;40
2020;9;17;42.1;40
2020;9;18;38.23;40
2020;9;19;37.04;40
2020;9;20;62.82;40
2020;9;21;44.96;40
2020;9;22;34.37;40
2020;9;23;31.46;40
2020;9;24;27.95;40
2020;9;25;26.54;40
2020;9;26;32.35;40
2020;9;27;51.75;40
2020;9;28;41.45;40
2020;9;29;38.78;40
2020;9;30;39.72;40
2020;10;1;31.5;40
2020;10;2;28.37;40
2020;10;3;29.21;40
2020;10;4;30.16;40
2020;10;5;28.41;40
2020;10;6;30.36;40
2020;10;7;29.15;40
2020;10;8;27.53;40
2020;10;9;25.57;40
2020;10;10;23.91;40
2020;10;11;30.01;40
2020;10;12;28.22;40
2020;10;13;25.02;40
2020;10;14;26.92;40
2020;10;15;27.45;40
2020;10;16;25.02;40
2020;10;17;24.06;40
2020;10;18;26.87;40
2020;10;19;23.76;40
2020;10;20;23.73;40
2020;10;21;22.34;40
2020;10;22;21.04;40
2020;10;23;22.93;40
2020;10;24;29.11;40
2020;10;25;28.25;40
2020;10;26;25.28;40
2020;10;27;24.7;40
2020;10;28;24.52;40
2020;10;29;29.33;40
2020;10;30;32.43;40
2020;10;31;31.25;40
2020;11;1;28.68;40
2020;11;2;25.65;40
2020;11;3;22.17;40
2020;11;4;33.4;40
2020;11;5;49.3;40
2020;11;6;40.25;40
2020;11;7;29.97;40
2020;11;8;29.96;40
2020;11;9;32.63;40
2020;11;10;40.22;40
2020;11;11;31.01;40
2020;11;12;28.31;40
2020;11;13;28.13;100
2020;11;14;25.76;100
2020;11;15;23.8;100
2020;11;16;22.11;100
2020;11;17;20.75;100
2020;11;18;19.52;100
2020;11;19;20.29;40
2020;11;20;24.7;40
2020;11;21;22.91;100
2020;11;22;20.97;100
2020;11;23;20.07;100
2020;11;24;19.58;100
2020;11;25;20.29;100
2020;11;26;22.8;40
2020;11;27;20.02;100
2020;11;28;18.88;100
2020;11;29;18.67;100
2020;11;30;19.16;100
2020;12;1;24.44;40
2020;12;2;22.2;100
2020;12;3;20.16;100
